Date,Open,High,Low,Close,Volume
16-07-2015,325,329,322.75,326.9,3075862
17-07-2015,329.7,330.7,320.1,329.3,2556255
20-07-2015,328,330.5,325.6,328.8,1847655
21-07-2015,330.5,331.25,321,322.65,1927178
22-07-2015,322.4,325.4,320,324.5,1703725
23-07-2015,325.7,333.35,325,331.35,3000343
24-07-2015,330.4,330.4,322,323.9,2337434
27-07-2015,322.2,322.7,312.75,313.95,2359169
28-07-2015,313.9,317.1,312.2,313.45,2415757
29-07-2015,314.7,316.3,313.5,314.7,2000338
30-07-2015,316,319.95,315.1,318.35,3092912
31-07-2015,319.8,326.5,317.5,325,3265863
03-08-2015,326,331.9,324,330.7,2834386
04-08-2015,332.25,340.3,329.6,339.15,4458398
05-08-2015,342,344,337.55,339.85,2486133
06-08-2015,341,348.4,335.3,346.75,2426994
07-08-2015,345.95,347.7,338,339.55,1883328
10-08-2015,339.1,344.25,337,338.55,4031354
11-08-2015,340.4,340.4,328.95,331.8,3016995
12-08-2015,330,330.95,320.35,322.2,1449050
13-08-2015,328,338,328,334.7,4693354
14-08-2015,340,365.8,340,363.75,13845397
17-08-2015,364,365,356.6,358.3,3561590
18-08-2015,361.65,372.8,361.65,363.45,4140901
19-08-2015,360,368.2,355.05,365.5,2272302
20-08-2015,366.95,374.8,358.55,368.55,5891117
21-08-2015,360.55,367.15,356.35,365.05,4288543
24-08-2015,348.55,349.7,325.4,334.6,6795047
25-08-2015,338,349.3,325.65,344.8,5152340
26-08-2015,344,355.25,336.25,347.85,4493391
27-08-2015,356.8,362.85,347.95,356.55,14512261
28-08-2015,360.5,369.45,357,362.65,5905591
31-08-2015,365,372.4,345.2,355.45,30058587
01-09-2015,344.95,354.75,339,342.25,3654461
02-09-2015,344,347.45,332.95,334.55,4886043
03-09-2015,337.5,344.75,336.1,339.4,2448672
04-09-2015,338,342.65,330,339.35,2104869
07-09-2015,340.9,345.5,321.3,322.65,2580631
08-09-2015,323.65,327.35,311.7,317.55,4788058
09-09-2015,323.5,327.6,320.15,324.05,2070584
10-09-2015,319.1,328,314.8,326.2,2432225
11-09-2015,329,334,320.5,322.95,2528750
14-09-2015,324.4,331.2,323,329.95,2471856
15-09-2015,330.4,334.9,326.9,332.8,2164523
16-09-2015,337.65,337.65,331.1,334.2,1854497
18-09-2015,340,351.2,335,339.7,11182333
21-09-2015,335.8,337.3,331.5,332.9,2001172
22-09-2015,335.5,335.55,317.1,319.1,2640588
23-09-2015,312.75,316.6,309.25,310.85,3910066
24-09-2015,313,313.3,300.35,301.85,10386968
28-09-2015,304.6,312,302.75,307.2,3282892
29-09-2015,304,304.95,293,297.4,5666979
30-09-2015,302.95,303.5,294,299,5296746
01-10-2015,302.95,307.1,298.5,305.05,4450444
05-10-2015,310,319.65,309.05,317.85,5465126
06-10-2015,319.85,320.95,313,315.8,3585046
07-10-2015,315.8,319.5,312.1,314.55,1851446
08-10-2015,314.1,322.4,312.15,320.75,3186244
09-10-2015,323,324.7,315.95,318.55,1322859
12-10-2015,322,324.25,318,320.75,1229567
13-10-2015,320,325.3,319.1,323.55,1271687
14-10-2015,323,328.4,321.3,324.5,1676790
15-10-2015,325.2,331,325,329,1970502
16-10-2015,330.45,330.9,320.05,323.7,1561900
19-10-2015,323.3,324.7,315.6,317.7,1396880
20-10-2015,319.3,319.3,308.7,309.85,5636626
21-10-2015,309,314.8,309,314.2,2184160
23-10-2015,317.3,318,313.05,314.15,1598163
26-10-2015,315.3,317,311.6,316.35,1674155
27-10-2015,315.8,316.65,310.35,311.3,2983187
28-10-2015,309,310.75,298.25,300.65,6552757
29-10-2015,300.85,303.35,298.15,300.1,4435704
30-10-2015,301.8,302.75,294.35,296.25,3247944
02-11-2015,293.1,302.7,290.1,295.55,7004865
03-11-2015,298.35,301.5,290.3,291.2,3207025
04-11-2015,293.45,295.2,287.55,289.45,2575040
05-11-2015,289.2,292.95,283,284.1,2305175
06-11-2015,284.5,287.9,281.3,285.05,2510273
09-11-2015,277.95,283.5,274.4,276.05,5642736
10-11-2015,276,276.6,262.45,265.6,5013279
11-11-2015,266.95,268.95,266.4,267.5,255406
13-11-2015,266.5,268.95,261.6,267.35,4675141
16-11-2015,267,273.25,266.6,272.1,2383616
17-11-2015,275.8,276.4,269.55,270.75,2545418
18-11-2015,270.4,272.4,265.7,267.3,2005924
19-11-2015,268.15,271.5,265.35,270.75,2036037
20-11-2015,268.1,273.5,268.1,269.7,3352666
23-11-2015,274.4,278.9,273.4,276.5,3246402
24-11-2015,276.5,277,269.5,270.25,2730094
26-11-2015,271.5,272.5,267.05,268,5489324
27-11-2015,269,271.7,267.55,268.25,3022945
30-11-2015,268.5,269.2,264.25,267.7,4828780
01-12-2015,269,269.35,261.1,263.25,5104457
02-12-2015,263.7,265.8,260.05,261.4,3928835
03-12-2015,259.95,262.95,256.85,258.85,5427457
04-12-2015,255,257.9,254.55,255.55,3911817
07-12-2015,257.85,258.9,254.5,255.1,2699537
08-12-2015,255,255,250.05,251.05,2741462
09-12-2015,249,251.3,243.65,244,4226145
10-12-2015,245.1,249.45,242.15,246.9,4531790
11-12-2015,247.95,250.4,238.75,241.15,3975604
14-12-2015,239.8,255.5,239.15,254.55,4625481
15-12-2015,256.6,257.4,251.1,252.1,3908369
16-12-2015,253.7,254.5,249,251.65,2954754
17-12-2015,253,257.65,252,256.3,2430145
18-12-2015,256,261.25,253.55,260.2,3384209
21-12-2015,261.55,262.6,257.95,260.6,1249639
22-12-2015,261.3,261.3,256.35,257.6,1992099
23-12-2015,259,260.25,255.85,257.3,1924064
24-12-2015,257.2,261.3,254.45,258.1,1660435
28-12-2015,259,263,257.1,262,2392484
29-12-2015,263.3,266.4,261.7,263.55,1721015
30-12-2015,264.4,265,261.05,261.75,1410867
31-12-2015,262.5,262.95,259.2,260.9,2727837
01-01-2016,261,268.3,260.1,267.55,1347893
04-01-2016,264.45,266.5,257,257.95,2536252
05-01-2016,259.2,260.3,254.25,255.7,2815055
06-01-2016,253,257.3,250.55,251.8,2029467
07-01-2016,245.65,247.5,241.5,245,4244402
08-01-2016,245.3,247.25,239.35,241.4,4219352
11-01-2016,237,238.7,232.5,234.05,2995719
12-01-2016,234.2,240.5,234.1,236.6,3544439
13-01-2016,238.75,239.8,222.8,230.2,4137056
14-01-2016,227,232.95,224.7,227.8,2802513
15-01-2016,228.5,229.45,216.5,218.25,3286291
18-01-2016,211.1,225.9,209.8,219.3,4116330
19-01-2016,222.8,233.9,218.7,232.85,3713322
20-01-2016,229.05,229.35,216.05,219.4,4087126
21-01-2016,224,224,215.1,221.3,7664473
22-01-2016,223,225,216.45,221.75,5622627
25-01-2016,223,225.8,217.75,218.4,1804218
27-01-2016,219.95,220.05,214.5,215.35,2189628
28-01-2016,216,219.95,207.15,210.85,12022147
29-01-2016,211.35,216.75,208.6,212.25,4589849
01-02-2016,213.25,221.8,212.75,221.1,3982611
02-02-2016,221.95,223.95,211.7,213.25,2971041
03-02-2016,212,214.5,208,210.2,3026403
04-02-2016,212.55,218,211.65,215.7,2023624
05-02-2016,215.7,218,209.1,211.1,3022383
08-02-2016,211.45,216.9,210,212.05,2723554
09-02-2016,210,212.75,208.55,210.4,1954496
10-02-2016,209.85,209.9,198.4,202.85,3393463
11-02-2016,203,204.8,182.5,186.85,3670827
12-02-2016,187.95,190.7,169.15,178.05,12168356
15-02-2016,184.45,194,184,191.15,9208050
16-02-2016,195.5,204.35,193.75,200.35,9113057
17-02-2016,201.05,214.3,196.3,212.5,6728882
18-02-2016,214.5,215.8,205.75,210.4,4659211
19-02-2016,208.9,210.8,205.75,209.4,2019974
22-02-2016,209.05,211.7,204.25,205.9,2342159
23-02-2016,205.95,208.65,203,204.2,2174859
24-02-2016,202.85,203.75,198.85,200.15,3502611
25-02-2016,201.3,201.9,195.45,198.45,4868927
26-02-2016,201.9,204.45,196.65,200.1,2188367
29-02-2016,201,204,195.8,196.7,3939877
01-03-2016,198,208,196.35,206.9,2152599
02-03-2016,209,222.55,208.85,218.8,4228824
03-03-2016,220.85,229.45,217.65,227.5,3290989
04-03-2016,228.85,228.85,222.2,225.15,4768604
08-03-2016,224,231.7,222.3,228.25,3066086
09-03-2016,228,232.65,221.3,226,4117976
10-03-2016,228.8,228.8,224.2,226.45,1543894
11-03-2016,226.45,232.85,226,231.2,2649095
14-03-2016,233,237.5,229.65,232.4,2722628
15-03-2016,233.1,233.6,227.2,228.25,1913147
16-03-2016,229,229.5,222.75,228.55,2172701
17-03-2016,231.4,239.5,231.05,235.7,5383866
18-03-2016,236.45,243.2,235.75,241.95,4606790
21-03-2016,238.95,245,236.75,243.85,3240298
22-03-2016,242,243.3,236.5,239.55,3153670
23-03-2016,239.75,243.2,237.35,238.3,2083410
28-03-2016,240.4,242.95,232.7,235.65,2756755
29-03-2016,236.45,242.2,233.3,237.85,2043092
30-03-2016,240,248.5,239.55,245.95,2883662
31-03-2016,247.1,250,242.5,247.7,4192902
01-04-2016,248,248,239.5,242.9,1772898
04-04-2016,249.45,249.45,241.2,242.55,1986415
05-04-2016,242.4,242.45,223.85,226.25,4836504
06-04-2016,227,229.75,221.15,224.35,6273776
07-04-2016,225.5,228,216,216.8,4171133
08-04-2016,216,220,214.7,219.25,1631016
11-04-2016,220.9,229.9,218.75,229.05,2417006
12-04-2016,229,234.8,226.3,233.6,2704639
13-04-2016,235,237.95,232,233.55,2830268
18-04-2016,235.85,236.75,228.05,231.3,5479038
20-04-2016,232,236.3,231.5,233.5,2111521
21-04-2016,234.1,236,228.4,229.35,2990447
22-04-2016,229.5,233.4,227.3,230.1,7431640
25-04-2016,231,233.7,230.25,231.8,1454607
26-04-2016,232.2,232.9,227,229.1,2703783
27-04-2016,230,242,227.65,241.25,7177265
28-04-2016,241.7,241.7,234.35,235.45,5899252
29-04-2016,236,240.1,232.75,238.2,2160232
02-05-2016,237,237.25,231.8,232.95,2312439
03-05-2016,235.25,242.45,232.5,235.5,5328996
04-05-2016,234.5,234.5,205.5,208.25,22904231
05-05-2016,209.65,210.7,196.7,198,17225029
06-05-2016,198,199.5,190.55,194.55,15642446
09-05-2016,196.15,198.4,194.35,196.75,9413270
10-05-2016,197.95,198.95,194,194.55,4925308
11-05-2016,191.8,195.45,189.3,193,7021749
12-05-2016,194.2,197.65,193.6,195.15,6098282
13-05-2016,194.6,200.25,179.4,188.55,15272242
16-05-2016,189,192.2,183.7,185.8,9997240
17-05-2016,186.6,187.35,182.7,183.25,7208437
18-05-2016,182.4,185.5,180.55,183.2,5909252
19-05-2016,184.5,184.5,169.7,171.55,13478073
20-05-2016,171.6,180.4,170.35,177.95,13115129
23-05-2016,179.25,182.45,178,181.1,10109957
24-05-2016,180.95,181.5,177.1,180.85,3874787
25-05-2016,182.8,184.05,181.35,182.85,4249199
26-05-2016,184,187.5,181.4,184.8,5744871
27-05-2016,185.4,192.95,185,191.7,8241406
30-05-2016,192.7,194,185.45,190.25,3672794
31-05-2016,190.25,194.7,186.55,192.15,6758009
01-06-2016,192.85,203.3,192.5,202.3,10935767
02-06-2016,203.45,206.5,200.7,205.2,6232617
03-06-2016,206.25,206.25,202.1,204.55,3927140
06-06-2016,201,204.55,196,203.7,5811557
07-06-2016,204.65,207.65,202.2,206.5,3666830
08-06-2016,207,207.85,201.7,203.4,2752494
09-06-2016,204.45,205.85,201,201.9,2365078
10-06-2016,202.95,205.7,201.5,202.75,1978971
13-06-2016,201.2,203.7,197.7,202.6,2446154
14-06-2016,202.6,210,201.85,208.6,4836424
15-06-2016,211,211.9,206.3,207,4053483
16-06-2016,207.5,209.5,202.1,208.5,4409306
17-06-2016,209,209.5,206.45,207.7,2988774
20-06-2016,203.35,208.9,203.35,206.8,1787203
21-06-2016,207,209.95,203,203.25,2846802
22-06-2016,204,208.45,203.1,207.35,3917750
23-06-2016,207.8,208.8,204.6,207.15,4392227
24-06-2016,200,203.1,195.35,201.9,6402985
27-06-2016,202,205.65,202,203.85,2862705
28-06-2016,204,206.8,202.55,202.9,5865629
29-06-2016,204,205.25,202.2,203.05,6496278
30-06-2016,205.9,207.8,203.5,206.85,5638170
01-07-2016,205.1,207.9,203.8,204.3,3280576
04-07-2016,206,213.95,205.5,213.25,5170996
05-07-2016,214.55,216.4,213,214.55,6536180
07-07-2016,216.45,216.45,208.6,210.05,7139883
08-07-2016,210.05,211.95,204.6,207.05,2451302
11-07-2016,210.25,218.25,208,217.45,7409680
12-07-2016,219.2,219.9,215.4,218,5113880
13-07-2016,217.45,222,215.2,217.3,5136217
14-07-2016,217.3,220.7,214.55,216.9,3685749
15-07-2016,219.2,223.65,218.25,220.5,5747335
18-07-2016,221.65,222.9,216.25,217.95,3449057
19-07-2016,218.9,221.8,216.1,220.6,3614887
20-07-2016,221,222.4,218.5,221.4,3477005
21-07-2016,222,226.35,219.8,223.2,5312623
22-07-2016,223,225.95,221.6,225.35,3937731
25-07-2016,226.3,227.45,224.15,226.15,4843432
26-07-2016,227,229.45,222.15,224.4,3999228
27-07-2016,226,229.45,223.55,228.7,3648076
28-07-2016,229.8,231.55,224.4,225.25,4676659
29-07-2016,227.95,233.5,226.15,232.4,4990407
01-08-2016,234.45,236.25,225.85,228.55,3414966
02-08-2016,230,231.7,223.8,224.65,2083401
03-08-2016,225.7,228.4,221.5,222.85,3212161
04-08-2016,226.2,229.5,223.05,227.9,2779249
05-08-2016,230.6,234.9,229.25,234,2112014
08-08-2016,235.5,241.4,234.05,240.65,3171611
09-08-2016,241,242.9,234.8,239.75,7445154
10-08-2016,244.5,261.25,244.15,258.45,19509517
11-08-2016,258.5,259.75,251.1,253.5,4663215
12-08-2016,254.3,261,251.2,258.25,8089419
16-08-2016,259.6,274.6,258.3,273.55,15191371
17-08-2016,274,276.35,265.2,267.65,11251645
18-08-2016,268.3,277,267.95,275.45,9439270
19-08-2016,274.9,277.9,270.15,273.05,3970921
22-08-2016,274.4,279.7,268.65,270.55,3638085
23-08-2016,271.7,276.15,270.1,272.5,4511269
24-08-2016,273.8,273.8,268.55,270.1,3036313
25-08-2016,271.5,271.5,260.1,261.75,8422383
26-08-2016,262.95,263.2,255.1,257.7,4991512
29-08-2016,253.45,263.35,247.55,262.6,6941895
30-08-2016,264.55,265.4,260.1,262.95,2076344
31-08-2016,263.25,266.45,261.7,262.95,5047234
01-09-2016,263.15,263.9,257.8,258.7,3552214
02-09-2016,259,269.4,256.8,268.2,6194172
06-09-2016,270,271.75,267.6,270.6,4376626
07-09-2016,270,274.1,266.3,272.25,3506325
08-09-2016,272,276.5,272,275.6,3257359
09-09-2016,274.95,275.5,270.1,272.2,2254000
12-09-2016,268.9,268.9,256.4,260,4089149
14-09-2016,261,268,256.85,264.7,5183715
15-09-2016,266.05,269.75,262,267.4,2969754
16-09-2016,268,275,267.7,271.15,5596231
19-09-2016,272,277.7,269.65,276.15,3949553
20-09-2016,276.95,276.95,267.85,270.1,4084585
21-09-2016,275,276,268,269.7,5226987
22-09-2016,273.2,277.4,271.55,275.35,4923688
23-09-2016,276.75,277.7,273.3,275.1,3066615
26-09-2016,274.5,274.5,268.8,270.4,2817192
27-09-2016,273,273.7,263.8,264.7,3623937
28-09-2016,266.7,272,262.1,271,4450516
29-09-2016,273.3,273.7,254.45,256.8,7369816
30-09-2016,258,259.8,249.1,256.75,8404996
03-10-2016,260.7,267.5,259.3,264.5,3775937
04-10-2016,267.6,269.8,263.1,268.7,3083178
05-10-2016,269.95,269.95,264,265.45,2157411
06-10-2016,267,267.6,261.2,264.9,3683355
07-10-2016,267.4,268.2,262.35,266.85,3109737
10-10-2016,268.95,268.95,263.15,264,4104061
13-10-2016,263.3,263.3,248.1,251.1,5621911
14-10-2016,252,256.2,251.25,254.35,2690365
17-10-2016,253,255.05,249.4,250.75,1657111
18-10-2016,251.55,269,251.55,267,4975655
19-10-2016,269,273.4,262.8,271.6,4745567
20-10-2016,272.85,286.4,268.7,285.25,7256284
21-10-2016,286,288.25,281.65,285.75,4031821
24-10-2016,285.4,294.9,283,285.65,7433061
25-10-2016,286.65,317,280.55,312.8,20614093
26-10-2016,312.95,316.5,299.35,305.1,11974635
27-10-2016,305.45,308.8,299.35,305,6866827
28-10-2016,306,309.7,302.35,307,6175751
30-10-2016,308.9,308.9,304,305.3,429360
01-11-2016,307,308,301.45,305.15,5197221
02-11-2016,300,304.15,297.15,299.9,4954922
03-11-2016,299.7,301.9,287.1,288.2,5762076
04-11-2016,289,291.85,284.25,287.7,6331988
07-11-2016,298.3,298.3,290.8,293.5,4697049
08-11-2016,295.7,295.7,286.5,289.85,4446596
09-11-2016,268,283,260.9,282.4,7432798
10-11-2016,289,297.15,286,294.55,4488690
11-11-2016,288,293,272.85,276.75,4430411
15-11-2016,280.7,280.7,258,266.65,4007163
16-11-2016,271,275,260.9,265.25,3586045
17-11-2016,267,269.4,262.2,264.6,2448535
18-11-2016,265,266.3,256.8,261.9,2821119
21-11-2016,262.05,265,245.15,255.7,4715918
22-11-2016,257,263.2,257,260.8,4773262
23-11-2016,263.95,264.7,258.1,263.7,4191100
24-11-2016,263.7,263.7,256.15,257.7,4052569
25-11-2016,260,266,255.75,265.05,3644381
28-11-2016,266.95,274.5,264.15,272.75,5898358
29-11-2016,275,280,267.6,276.9,4965658
30-11-2016,278.9,281.9,276.25,277.9,4877016
01-12-2016,280,280.35,271.7,275.1,2039195
02-12-2016,273.7,274.4,264.25,265.9,2854273
05-12-2016,266.5,273.4,263.7,268.7,4802020
06-12-2016,274,274.5,270.1,271.9,3001729
07-12-2016,272.5,282.9,272.3,277.4,3768935
08-12-2016,279.9,288.3,279.9,287.1,4172911
09-12-2016,289.45,291.3,284.25,285.65,3130514
12-12-2016,285,285.45,279.3,281.35,1781321
13-12-2016,281.4,287.2,278.45,286,2703309
14-12-2016,287.45,288.35,282.1,283.85,2454540
15-12-2016,290.1,291.65,283.05,284.25,4952579
16-12-2016,286,286,279.2,280.25,3752270
19-12-2016,280.9,281,275.25,276.45,2479261
20-12-2016,276.1,276.1,268.45,272.4,1657363
21-12-2016,274.4,275.65,270.1,274.2,2500157
22-12-2016,271.75,273.5,261.1,263.55,2771674
23-12-2016,262.15,268.5,259.05,262.9,3336863
26-12-2016,262,262,257.25,260,2684615
27-12-2016,261,269.65,258.2,266.95,5604754
28-12-2016,267.9,271.85,267.1,268.5,3862488
29-12-2016,268,268.1,262.65,264.65,4400374
30-12-2016,265,271.15,264.4,268.45,3744173
02-01-2017,269.8,276.9,267,273.8,2622173
03-01-2017,275.2,277.7,272.05,273.95,2064823
04-01-2017,275.15,276.9,272.2,274.9,2741205
05-01-2017,276.3,288.9,275.5,287.5,5997054
06-01-2017,288.8,291.8,285,286.05,5651466
09-01-2017,286.35,289,282.6,284.7,2877279
10-01-2017,285.1,294.7,285,293.9,5779720
11-01-2017,295.9,299.75,294.5,295.65,3323800
12-01-2017,297,298.85,289.55,292.75,3420733
13-01-2017,294.5,295.15,290.55,294.05,1699998
16-01-2017,294.7,302.95,292.4,300.65,3614730
17-01-2017,302.45,302.45,292.6,294.85,2231245
18-01-2017,296.75,300.55,290.05,291.9,2613239
19-01-2017,292.1,297.5,292,295.35,2290542
20-01-2017,295,296.35,283.4,284.15,3279639
23-01-2017,285.15,289.35,284.15,286.25,2261781
24-01-2017,287,294.95,286,293.15,1945278
25-01-2017,295.25,306.1,294.45,304.65,4477090
27-01-2017,305,308.95,302.1,303.95,3386640
30-01-2017,303.75,305.85,301.35,302.6,2241418
31-01-2017,303.5,305.95,292.5,293.35,3859712
01-02-2017,295.55,306,293.65,304.6,3158512
02-02-2017,305.45,308.6,301.2,304.15,3018242
03-02-2017,304.55,311.25,301.7,303.55,3352462
06-02-2017,305.85,311,302.6,309.2,2426463
07-02-2017,309.3,310.4,301.25,303.65,1803476
08-02-2017,306.05,306.9,299,305.55,1581009
09-02-2017,306.5,308.1,300.85,304.8,2032244
10-02-2017,305.6,313.7,305.1,311.25,5313049
13-02-2017,313.2,314.8,304.6,309.55,2291161
14-02-2017,310,315.9,305.25,307,6996004
15-02-2017,308.1,313.5,297,299.95,4562477
16-02-2017,300,303,294,298.6,2837571
17-02-2017,300.1,302.5,295.8,297.25,2264046
20-02-2017,298.2,302.9,296.1,300.3,1690844
21-02-2017,300.5,305.4,298.3,304.15,2559043
22-02-2017,305,306.5,297.45,300.3,3507421
23-02-2017,300.35,303.4,295.8,297.25,6593433
27-02-2017,297,300.7,295,296.65,2116155
28-02-2017,297.65,303.35,296.8,301.75,2570349
01-03-2017,302.95,305,301.15,302.5,1892520
02-03-2017,303.75,305.7,292,293.85,2458242
03-03-2017,293,297.4,291,296.35,2871834
06-03-2017,297.85,304.9,296.45,303.15,1877927
07-03-2017,303,309.4,301.95,308.25,4069985
08-03-2017,308.25,309,300.85,306.5,2786117
09-03-2017,306.5,306.5,299.7,300.9,2564963
10-03-2017,302.45,306,297.05,298.8,2684711
14-03-2017,305.65,311.2,304.1,309.25,5102357
15-03-2017,308,313.8,308,310.3,4865596
16-03-2017,312,327.35,311.5,325.7,7051972
17-03-2017,326.8,328.9,321.3,325.4,6779619
20-03-2017,327.05,329.8,324.7,325.45,4103266
21-03-2017,325,327.3,320.05,325.75,2802311
22-03-2017,321.9,324.8,319.35,323.65,2518171
23-03-2017,324,327,322.1,325.6,3911142
24-03-2017,327.2,327.8,321.7,323.25,4636734
27-03-2017,322.6,324,317.65,319.3,2353739
28-03-2017,321.05,323,319.5,320.85,1760774
29-03-2017,321.15,322,316.8,321,4426029
30-03-2017,321.9,341.9,320.55,339.3,9728166
31-03-2017,342,342.7,336,339.6,3417463
03-04-2017,340.6,343.9,338.75,342.1,2441776
05-04-2017,343.85,359.25,343.05,358.15,5947873
06-04-2017,355.75,358.6,351.1,356.65,3524928
07-04-2017,352.25,353.35,345.55,347.15,4918075
10-04-2017,348.05,353.85,346.05,352.15,2222773
11-04-2017,352.45,355.85,330.55,333.8,9397306
12-04-2017,333.8,336.6,323.65,327.6,8100661
13-04-2017,325.6,325.6,318.3,320.45,5730306
17-04-2017,320.65,327.2,317.6,320,4219235
18-04-2017,321.65,335.25,318.15,319.35,9315409
19-04-2017,322,327.65,319.25,325.8,4403069
20-04-2017,327.45,333.2,324,332.4,4439900
21-04-2017,335,335,324.15,326,2517582
24-04-2017,328.15,334.2,327.25,331,5048373
25-04-2017,332.5,333.1,326.5,331.35,4330049
26-04-2017,332.45,333.9,318,323.5,4078479
27-04-2017,325.15,328.9,321.15,322.5,2983463
28-04-2017,324.8,328.45,321.6,327.7,1808460
02-05-2017,328.75,332.9,326.65,330.6,4233839
03-05-2017,330.6,332.3,323.9,327.45,3271643
04-05-2017,328.8,340.4,328.7,339.45,6728527
05-05-2017,339.4,346.45,336.15,344.95,8196507
08-05-2017,343.5,346.7,338,340.5,2462230
09-05-2017,339.9,349.4,335.8,347.5,3459067
10-05-2017,346.1,353,346.1,351.9,3207734
11-05-2017,352,362.55,350.5,360.05,4604066
12-05-2017,360.4,360.4,353.4,357.95,2958586
15-05-2017,359,359.75,350.85,356.2,1530781
16-05-2017,354.2,358.15,351.15,354.5,1321254
17-05-2017,354.5,354.8,347.55,348.55,1239867
18-05-2017,344.3,359.55,342.2,347.9,3618961
19-05-2017,349.05,352.5,345.3,349.45,1302961
22-05-2017,352.4,357.4,350.45,354.45,2939697
23-05-2017,354.8,355.6,328.5,331.65,6270500
24-05-2017,333.4,342.95,328.1,339.65,8363216
25-05-2017,344.9,346.25,331.3,340.75,5992900
26-05-2017,342.4,351,339,348,2754435
29-05-2017,347.8,348.35,325.1,327.8,3943111
30-05-2017,328.4,342.9,327.45,340.35,3680879
31-05-2017,341.5,345.75,336.55,339,12190256
01-06-2017,337.6,351.95,337.6,349.2,3447544
02-06-2017,352,359.4,350.5,357.9,3297747
05-06-2017,359.95,364.5,355.2,361.05,2830068
06-06-2017,362.95,368.75,357.05,361.45,5229905
07-06-2017,363.6,363.95,357.3,359.1,5435369
08-06-2017,359.25,361.85,350.5,359.15,4568139
09-06-2017,360,360.6,350.25,359.85,7152603
12-06-2017,359.7,359.7,353.55,356.85,4963488
13-06-2017,359,363.15,355.4,359.4,5463098
14-06-2017,360.5,360.9,356.1,359.5,6005138
15-06-2017,359.45,366.4,357.75,360,3997432
16-06-2017,361.5,365.1,356.25,363.15,5332597
19-06-2017,365,375.6,365,373.8,7328947
20-06-2017,375.6,377.7,370.1,375.65,4597214
21-06-2017,374.75,377.2,367.2,369.95,2797034
22-06-2017,370,373.8,367.5,369.45,1935079
23-06-2017,369.45,370.5,361.65,365.45,3011500
27-06-2017,367.9,372.8,365.45,367.7,2780694
28-06-2017,368.4,369.65,363.05,364.5,2394375
29-06-2017,366.95,368.7,362.35,364.5,3343365
30-06-2017,364,365.8,360.55,363.05,1386974
03-07-2017,364.9,370.6,359.5,368,2171316
04-07-2017,368.5,375.7,368,371.7,4186188
05-07-2017,374.5,374.5,371.85,372.9,1422559
06-07-2017,373.9,375.65,371.5,373.05,2318749
07-07-2017,372.1,374.95,370,371.6,3077926
10-07-2017,382.7,382.7,372,374.95,860478
11-07-2017,376,376.85,371.7,372.7,2646484
12-07-2017,372.25,375.3,371.65,373.85,2035281
13-07-2017,375.8,377.9,372.25,375.95,2956936
14-07-2017,375.95,378.45,374.45,375.6,1737806
17-07-2017,373.85,383.7,373.85,381.25,4784990
18-07-2017,379.5,384.1,378.45,381.9,3927479
19-07-2017,380.5,383.8,377.3,381.05,4847964
20-07-2017,382,382.5,377.05,380,4490409
21-07-2017,381,382.7,378.6,381.9,6613707
24-07-2017,383.5,390.35,381.1,388.45,4777031
25-07-2017,390.1,393.4,385.15,390.75,3297724
26-07-2017,392.7,394.35,388,393.05,3243876
27-07-2017,394.25,394.85,390.75,392.5,2847871
28-07-2017,391.5,398.45,390,395.75,3203051
31-07-2017,396,398,393.4,395.9,1581010
01-08-2017,397.45,405.3,396.45,404,3391013
02-08-2017,405,413.5,402.65,411.25,2997197
03-08-2017,411.9,411.9,402.65,407.35,2541125
04-08-2017,406,410.4,403.1,406.65,2770532
07-08-2017,411.8,421.5,408.5,414.25,3863466
08-08-2017,414.95,418.8,410.15,414.8,2154068
09-08-2017,411.6,417.5,395,397.25,3603960
10-08-2017,393,396.9,381.2,385.65,3177276
11-08-2017,380.25,385.45,379.05,382.75,6480493
14-08-2017,385,405.8,385,396.2,2746774
16-08-2017,398.2,404.9,392.25,397.55,2644234
17-08-2017,398.55,401.4,388.05,389.3,2502761
18-08-2017,389,390.8,383.3,386.2,2554849
21-08-2017,387.05,388.7,374.65,375.95,1999552
22-08-2017,377.85,381.8,369.65,375.65,3245723
23-08-2017,378.1,386.2,378.1,385,3003871
24-08-2017,386.95,387.65,379,380.05,2507753
28-08-2017,382,389.85,380.5,387.5,3245331
29-08-2017,387.85,387.85,378.3,383.3,3419877
30-08-2017,386,392.4,385.05,389.75,2979277
31-08-2017,391.4,397.7,388.4,392.95,2775034
01-09-2017,394.95,396.5,391.7,394.9,1511368
04-09-2017,396,396,380.3,384.85,2425859
05-09-2017,384.25,393,382.15,390.3,2363336
06-09-2017,388.9,388.9,384.4,385.05,1825546
07-09-2017,386.7,390.9,385.5,387.7,1832093
08-09-2017,389.1,391.6,382.65,385.9,1858507
11-09-2017,387.5,390.4,384.3,385.35,2402644
12-09-2017,387.15,390,385,389.05,2576054
13-09-2017,390.05,394.8,386.05,390,2116076
14-09-2017,390.85,405.6,390.2,403.1,5052114
15-09-2017,405.4,409.75,403.25,405.15,6452962
18-09-2017,406.9,408.2,397.7,404.7,3698399
19-09-2017,405.5,408.5,402.1,406.9,4105917
20-09-2017,408.1,412.85,406.05,409.7,5238339
21-09-2017,407,414.7,406,410.2,4319190
22-09-2017,409,409.5,398.6,401.2,4371220
25-09-2017,400.1,401.15,383,388.65,4413073
